date,garch_condvol_ann_pct
1997-02-20,33.389802565284924
1997-02-21,33.38295385931479
1997-02-24,33.6498126785516
1997-02-25,32.83543960528284
1997-02-26,31.804233671099723
1997-02-27,31.13518564022509
1997-02-28,30.000196746040743
1997-03-03,31.504622641849256
1997-03-04,31.395756315959943
1997-03-05,30.945175862393576
1997-03-06,29.6599993792022
1997-03-10,28.721916146535715
1997-03-11,28.87365598009344
1997-03-12,32.21683329907837
1997-03-13,32.51768956446908
1997-03-14,32.101526413324294
1997-03-17,30.914709387910328
1997-03-18,31.842657564859483
1997-03-19,33.45500651171315
1997-03-20,33.842645937720604
1997-03-21,33.71691362944741
1997-03-24,32.789147508999385
1997-03-25,33.501763080614325
1997-03-26,32.34276962888329
1997-03-27,31.151100992454815
1997-03-28,31.45450967181049
1997-03-31,30.132182159071196
1997-04-01,28.887504596010512
1997-04-02,29.510052850765227
1997-04-03,28.73536181674351
1997-04-04,33.470500683278374
1997-04-07,32.04734735725993
1997-04-08,32.11429364421338
1997-04-09,30.789730963195282
1997-04-10,29.520502998132976
1997-04-11,28.991982676924387
1997-04-14,28.888238481092408
1997-04-15,27.769985762475045
1997-04-16,26.77170571725594
1997-04-17,27.002045900788623
1997-04-18,26.851145133232475
1997-04-21,26.75861398902387
1997-04-22,28.798903958857952
1997-04-23,27.642630063013453
1997-04-24,27.527316782578627
1997-04-25,27.94632791069067
1997-04-28,27.736629747776213
1997-04-29,26.9624192627527
1997-04-30,27.454103261494968
1997-05-01,26.37903242517417
1997-05-02,25.364140468280898
1997-05-05,28.445661673560995
1997-05-06,27.303046385993806
1997-05-07,26.346808796554676
1997-05-08,25.3321440468402
1997-05-09,27.4150250013967
1997-05-12,27.40663605327123
1997-05-13,33.05070249592589
1997-05-14,31.6427059571533
1997-05-15,31.263884828855748
1997-05-16,30.824508094730213
1997-05-19,30.840981170404397
1997-05-20,29.752540260763404
1997-05-21,28.852566635898146
1997-05-22,27.7191679010019
1997-05-23,27.730397485184156
1997-05-27,26.762427694161893
1997-05-28,32.65518973864425
1997-05-29,33.30771184609518
1997-05-30,34.18394456651587
1997-06-02,34.181952245712786
1997-06-03,32.9872278458447
1997-06-04,34.92705199559578
1997-06-05,33.968343531243015
1997-06-06,34.234709956644224
1997-06-09,35.84231446648173
1997-06-10,35.67543349496247
1997-06-11,34.178725066183816
1997-06-12,33.996135748500514
